338.731	-141.57
339.117	-141.57
339.503	-141.57
339.889	-63.74
340.274	-39.17
340.66	-59.65
341.046	-84.22
341.431	-88.32
341.817	-133.37
342.202	-170.24
342.588	-88.32
342.973	-112.89
343.359	-47.36
343.744	42.75
344.129	124.67
344.515	34.56
344.9	136.96
345.285	50.94
345.67	-30.98
346.055	104.19
346.44	83.71
346.825	177.92
347.21	112.38
347.595	186.11
347.98	169.73
348.365	218.88
348.75	42.75
349.134	227.07
349.519	206.59
349.904	227.07
350.288	173.82
350.673	182.01
351.057	308.99
351.442	276.22
351.826	247.55
352.211	296.7
352.595	218.88
352.979	177.92
353.364	182.01
353.748	259.84
354.132	186.11
354.516	296.7
354.9	190.21
355.284	190.21
355.668	255.74
356.052	222.97
356.436	104.19
356.82	218.88
357.204	128.77
357.587	198.4
357.971	268.03
358.355	247.55
358.738	161.53
359.122	157.44
359.506	280.32
359.889	136.96
360.272	202.49
360.656	227.07
361.039	141.05
361.423	182.01
361.806	87.81
362.189	255.74
362.572	231.16
362.955	202.49
363.338	190.21
363.721	194.3
364.104	116.48
364.487	1263.34
364.87	222.97
365.253	227.07
365.636	165.63
366.019	239.36
366.401	251.64
366.784	231.16
367.167	190.21
367.549	280.32
367.932	255.74
368.314	349.95
368.697	112.38
369.079	300.8
369.462	157.44
369.844	169.73
370.226	288.51
370.609	304.89
370.991	251.64
371.373	276.22
371.755	116.48
372.137	132.86
372.519	288.51
372.901	308.99
373.283	292.6
373.665	296.7
374.047	308.99
374.428	243.45
374.81	165.63
375.192	308.99
375.574	280.32
375.955	288.51
376.337	243.45
376.718	214.78
377.1	263.93
377.481	272.12
377.863	304.89
378.244	386.81
378.625	329.47
379.006	349.95
379.388	321.28
379.769	456.44
380.15	358.14
380.531	427.77
380.912	431.87
381.293	395
381.674	542.46
382.055	677.62
382.436	513.78
382.816	558.84
383.197	603.89
383.578	558.84
383.959	706.29
384.339	755.44
384.72	874.23
385.1	1230.57
385.481	1066.74
385.861	1111.79
386.242	1255.15
386.622	1468.14
387.002	1496.81
387.383	1746.66
387.763	1677.03
388.143	1971.94
388.523	2213.6
388.903	2516.7
389.283	2668.25
389.663	3045.07
390.043	3286.73
390.423	3507.91
390.803	4036.29
391.183	4748.98
391.562	4925.11
391.942	5863.08
392.322	6305.44
392.701	6784.66
393.081	7239.31
